Sales ID,Order ID,Order Date,Ship Date,Ship Mode,Sales,Quantity,Discount,Profit
104486-10002573-3,CA-2012-104486,01/05/2012,06/05/2012,Standard Class,35.06,2,0,10.52
161557-10004622-1,CA-2014-161557,04/09/2014,09/09/2014,Standard Class,108.4,5,0.6,-105.69
161130-10002549-3,CA-2014-161130,04/11/2014,09/11/2014,Standard Class,361.376,2,0.2,27.10
161347-10004209-2,US-2012-161347,13/09/2012,19/09/2012,Standard Class,2.412,1,0.7,-2.01
109015-10001962-8,US-2012-109015,06/09/2012,12/09/2012,Standard Class,8.39,1,0,2.10
109015-10002922-3,US-2012-109015,06/09/2012,12/09/2012,Standard Class,337.98,2,0,101.39
110611-10000642-8,CA-2011-110611,06/10/2011,13/10/2011,Standard Class,83.92,5,0.2,-13.64
139080-10001757-1,CA-2014-139080,24/01/2014,29/01/2014,Standard Class,19.68,5,0.2,6.89
139080-10004621-2,CA-2014-139080,24/01/2014,29/01/2014,Standard Class,25.92,4,0,12.44
139080-10002262-6,CA-2014-139080,24/01/2014,29/01/2014,Standard Class,6.48,1,0,3.11
139080-10004100-8,CA-2014-139080,24/01/2014,29/01/2014,Standard Class,86.352,6,0.2,8.64
115693-10003582-5,CA-2012-115693,10/12/2012,15/12/2012,Standard Class,56.3,2,0,15.76
107993-10003179-5,US-2011-107993,25/11/2011,30/11/2011,Standard Class,51.016,7,0.2,8.29
110443-10001670-1,CA-2014-110443,22/11/2014,26/11/2014,Standard Class,150.8,5,0.2,56.55
110443-10002073-1,CA-2014-110443,22/11/2014,26/11/2014,Standard Class,1039.992,1,0.2,104.00
110443-10003797-5,CA-2014-110443,22/11/2014,26/11/2014,Standard Class,51.84,8,0,24.88
144848-10004006-4,CA-2014-144848,05/04/2014,06/04/2014,First Class,41.22,1,0,11.13
144848-10000646-2,CA-2014-144848,05/04/2014,06/04/2014,First Class,240.37,1,0,7.21
144848-10002262-1,CA-2014-144848,05/04/2014,06/04/2014,First Class,119.02,2,0,33.33
147998-10002082-1,US-2014-147998,20/05/2014,25/05/2014,Standard Class,133.12,5,0.2,49.92
103919-10001756-3,CA-2013-103919,04/10/2013,08/10/2013,Standard Class,38.08,5,0.6,-29.51
113425-10002598-1,CA-2013-113425,22/11/2013,22/11/2013,Same Day,113.568,2,0.2,12.78
143035-10001934-8,CA-2014-143035,04/10/2014,06/10/2014,Second Class,83.92,4,0,21.82
143035-10001130-6,CA-2014-143035,04/10/2014,06/10/2014,Second Class,6.63,3,0,3.12
143035-10002049-3,CA-2014-143035,04/10/2014,06/10/2014,Second Class,371.97,3,0,66.95
107811-10001394-5,CA-2011-107811,29/04/2011,03/05/2011,Standard Class,561.584,2,0.2,70.20
107811-10000798-9,CA-2011-107811,29/04/2011,03/05/2011,Standard Class,99.92,5,0.2,-1.25
163216-10000134-4,CA-2013-163216,08/10/2013,11/10/2013,First Class,4.928,2,0.2,1.72
116442-10002364-1,US-2013-116442,16/12/2013,23/12/2013,Standard Class,14.76,2,0,4.28
150623-10004571-9,CA-2014-150623,11/04/2014,15/04/2014,Standard Class,99.99,1,0,42.00
150623-10003692-2,CA-2014-150623,11/04/2014,15/04/2014,Standard Class,286.15,5,0,71.54
163797-10001883-4,US-2011-163797,08/04/2011,13/04/2011,Standard Class,49.792,8,0.2,-11.83
127236-10004015-2,CA-2013-127236,30/03/2013,03/04/2013,Standard Class,299.975,5,0.5,-167.99
127236-10000141-1,CA-2013-127236,30/03/2013,03/04/2013,Standard Class,158.376,4,0.4,-36.95
104661-10001597-3,US-2014-104661,16/01/2014,19/01/2014,First Class,32.784,4,0.8,-52.45
104661-10003628-4,US-2014-104661,16/01/2014,19/01/2014,First Class,47.984,2,0.2,14.40
104661-10002331-6,US-2014-104661,16/01/2014,19/01/2014,First Class,62.592,8,0.2,13.30
104661-10001098-4,US-2014-104661,16/01/2014,19/01/2014,First Class,4.276,1,0.8,-6.63
134103-10001204-1,CA-2011-134103,31/01/2011,05/02/2011,Standard Class,10.56,2,0,4.75
134103-10000991-2,CA-2011-134103,31/01/2011,05/02/2011,Standard Class,229.94,2,0,6.90
147529-10000056-3,CA-2012-147529,07/02/2012,11/02/2012,Standard Class,311.15,5,0,146.24
147529-10003349-1,CA-2012-147529,07/02/2012,11/02/2012,Standard Class,12.96,2,0,6.35
129126-10001471-1,CA-2013-129126,15/12/2013,20/12/2013,Standard Class,14.62,2,0,6.73
129126-10003190-5,CA-2013-129126,15/12/2013,20/12/2013,Standard Class,5.76,2,0,2.82
129126-10000621-2,CA-2013-129126,15/12/2013,20/12/2013,Standard Class,21.48,6,0,10.53
129126-10002937-3,CA-2013-129126,15/12/2013,20/12/2013,Standard Class,396.92,4,0,198.46
129126-10004507-1,CA-2013-129126,15/12/2013,20/12/2013,Standard Class,17.15,1,0,4.63
129126-10000279-2,CA-2013-129126,15/12/2013,20/12/2013,Standard Class,23.12,2,0.2,7.80
131632-10003651-5,CA-2014-131632,01/11/2014,05/11/2014,Standard Class,5.248,2,0.2,0.59
151981-10003601-8,CA-2014-151981,07/08/2014,13/08/2014,Standard Class,824.95,5,0,247.49
151981-10002195-2,CA-2014-151981,07/08/2014,13/08/2014,Standard Class,24.64,8,0,11.83
151981-10000380-2,CA-2014-151981,07/08/2014,13/08/2014,Standard Class,227.88,6,0,68.36
125472-10000330-2,CA-2014-125472,31/05/2014,01/06/2014,First Class,241.96,2,0,33.87
125472-10000591-3,CA-2014-125472,31/05/2014,01/06/2014,First Class,3.89,1,0,1.87
125472-10001731-8,CA-2014-125472,31/05/2014,01/06/2014,First Class,8.01,3,0,3.04
156328-10001198-1,CA-2012-156328,30/11/2012,05/12/2012,Standard Class,177.48,3,0.2,19.97
154074-10002331-5,CA-2014-154074,01/09/2014,03/09/2014,Second Class,569.568,2,0.2,7.12
154074-10002370-1,CA-2014-154074,01/09/2014,03/09/2014,Second Class,149.73,7,0,43.42
161774-10003981-8,CA-2014-161774,15/05/2014,16/05/2014,First Class,899.43,5,0.3,-12.85
161774-10001446-4,CA-2014-161774,15/05/2014,16/05/2014,First Class,46.2,5,0.2,5.78
161774-10000300-4,CA-2014-161774,15/05/2014,16/05/2014,First Class,47.952,3,0.2,16.18
161774-10004071-7,CA-2014-161774,15/05/2014,16/05/2014,First Class,7.992,1,0.2,0.70
161774-10003134-7,CA-2014-161774,15/05/2014,16/05/2014,First Class,76.864,2,0.2,26.90
151211-10002735-1,CA-2014-151211,18/08/2014,24/08/2014,Standard Class,102.93,3,0,48.38
151211-10004510-9,CA-2014-151211,18/08/2014,24/08/2014,Standard Class,98.16,6,0,9.82
142671-10004099-1,CA-2014-142671,11/11/2014,15/11/2014,Second Class,11.52,5,0.7,-7.68
144750-10003395-8,CA-2014-144750,22/08/2014,22/08/2014,Same Day,83.88,1,0.2,29.36
111976-10002890-1,CA-2013-111976,09/03/2013,13/03/2013,Standard Class,108.576,4,0.4,-25.33
111976-10004968-5,CA-2013-111976,09/03/2013,13/03/2013,Standard Class,5.984,2,0.2,-1.35
140130-10001218-2,CA-2013-140130,01/11/2013,06/11/2013,Standard Class,21.96,2,0,6.15
140130-10002084-3,CA-2013-140130,01/11/2013,06/11/2013,Standard Class,368.97,3,0,81.17
140130-10004269-1,CA-2013-140130,01/11/2013,06/11/2013,Standard Class,12.39,3,0,3.47
140130-10001128-3,CA-2013-140130,01/11/2013,06/11/2013,Standard Class,332.94,3,0,9.99
159121-10002006-1,CA-2011-159121,26/07/2011,01/08/2011,Standard Class,111.93,7,0,34.70
149650-10003956-4,CA-2012-149650,24/10/2012,27/10/2012,First Class,454.272,8,0.2,-73.82
115777-10000552-1,CA-2014-115777,20/08/2014,25/08/2014,Standard Class,19.44,3,0,9.33
143714-10004722-8,CA-2013-143714,24/05/2013,28/05/2013,Standard Class,8399.976,4,0.4,1120.00
143714-10004308-6,CA-2013-143714,24/05/2013,28/05/2013,Standard Class,6.294,1,0.7,-4.20
143714-10000029-1,CA-2013-143714,24/05/2013,28/05/2013,Standard Class,10.368,2,0.2,3.63
143714-10004080-1,CA-2013-143714,24/05/2013,28/05/2013,Standard Class,122.382,3,0.4,-24.48
165764-10001558-2,CA-2011-165764,03/11/2011,07/11/2011,Standard Class,25.984,2,0.2,-1.62
165764-10001768-9,CA-2011-165764,03/11/2011,07/11/2011,Standard Class,945.036,6,0.4,-299.26
165764-10002982-1,CA-2011-165764,03/11/2011,07/11/2011,Standard Class,14.301,7,0.7,-10.49
165764-10001468-4,CA-2011-165764,03/11/2011,07/11/2011,Standard Class,410.352,3,0.2,-51.29
121405-10001838-2,CA-2012-121405,30/03/2012,04/04/2012,Standard Class,23.52,5,0.2,8.53
121405-10002890-1,CA-2012-121405,30/03/2012,04/04/2012,Standard Class,180.96,5,0.2,13.57
116897-10004963-3,US-2014-116897,28/05/2014,30/05/2014,First Class,35,4,0,14.70
116897-10000025-4,US-2014-116897,28/05/2014,30/05/2014,First Class,477.15,5,0,28.63
116897-10004389-3,US-2014-116897,28/05/2014,30/05/2014,First Class,302.376,3,0.2,22.68
113992-10000577-9,US-2014-113992,15/12/2014,20/12/2014,Standard Class,974.988,4,0.3,-97.50
166891-10003298-5,CA-2011-166891,04/10/2011,06/10/2011,First Class,589.41,5,0.1,-6.55
101161-10001860-3,CA-2013-101161,14/10/2013,21/10/2013,Standard Class,34.7,5,0,12.49
101161-10003123-9,CA-2013-101161,14/10/2013,21/10/2013,Standard Class,99.87,3,0,23.97
101161-10001295-3,CA-2013-101161,14/10/2013,21/10/2013,Standard Class,37.94,2,0,18.21
101161-10000407-2,CA-2013-101161,14/10/2013,21/10/2013,Standard Class,24.9,5,0,11.45
101161-10003535-8,CA-2013-101161,14/10/2013,21/10/2013,Standard Class,82.26,3,0,33.73
151785-10000611-7,CA-2012-151785,05/03/2012,10/03/2012,Standard Class,7.104,6,0.2,2.49
119816-10004848-1,US-2014-119816,05/03/2014,07/03/2014,Second Class,103.5,5,0.6,-77.63
119816-10002381-2,US-2014-119816,05/03/2014,07/03/2014,Second Class,2.464,1,0.2,0.86
119816-10000918-8,US-2014-119816,05/03/2014,07/03/2014,Second Class,8.72,1,0.2,0.65
156510-10000822-1,CA-2012-156510,25/09/2012,29/09/2012,Standard Class,10.76,2,0,5.16
156510-10002222-4,CA-2012-156510,25/09/2012,29/09/2012,Standard Class,45.68,2,0,21.01
156510-10004930-6,CA-2012-156510,25/09/2012,29/09/2012,Standard Class,6.7,1,0,2.21
110261-10001750-1,US-2012-110261,19/12/2012,23/12/2012,Second Class,158.376,3,0.2,13.86
125710-10000657-3,CA-2012-125710,08/10/2012,13/10/2012,Standard Class,3.44,2,0.2,0.56
161102-10003442-5,CA-2014-161102,01/08/2014,04/08/2014,First Class,56.56,2,0,15.27
161102-10003142-3,CA-2014-161102,01/08/2014,04/08/2014,First Class,36.96,7,0,11.46
110065-10002468-1,CA-2011-110065,05/08/2011,11/08/2011,Standard Class,135.99,1,0,36.72
110065-10004165-1,CA-2011-110065,05/08/2011,11/08/2011,Standard Class,15.96,7,0,7.02
133361-10001919-3,US-2014-133361,15/05/2014,18/05/2014,First Class,3.76,2,0,1.09
133361-10003045-1,US-2014-133361,15/05/2014,18/05/2014,First Class,14.7,5,0,6.62
133361-10003338-3,US-2014-133361,15/05/2014,18/05/2014,First Class,37.2,5,0,9.30
133361-10003280-8,US-2014-133361,15/05/2014,18/05/2014,First Class,89.97,3,0,18.89
133361-10003298-2,US-2014-133361,15/05/2014,18/05/2014,First Class,261.96,2,0,23.58
133361-10004544-7,US-2014-133361,15/05/2014,18/05/2014,First Class,74,5,0,37.00
155404-10004586-1,US-2013-155404,23/09/2013,29/09/2013,Standard Class,13.28,2,0,6.37
114503-10003572-8,CA-2012-114503,13/11/2012,17/11/2012,Standard Class,84.96,6,0.2,6.37
153080-10002331-6,CA-2014-153080,23/05/2014,26/05/2014,Second Class,68.46,7,0,25.33
163804-10000142-2,CA-2013-163804,03/12/2013,09/12/2013,Standard Class,2079.4,5,0,582.23
163804-10000441-6,CA-2013-163804,03/12/2013,09/12/2013,Standard Class,629.95,5,0,176.39
163804-10004864-7,CA-2013-163804,03/12/2013,09/12/2013,Standard Class,72.42,6,0,23.90
108532-10001750-1,CA-2012-108532,29/08/2012,02/09/2012,Standard Class,131.98,2,0,35.63
108532-10004510-1,CA-2012-108532,29/08/2012,02/09/2012,Standard Class,114.52,7,0,11.45
151897-10001074-1,CA-2011-151897,06/06/2011,10/06/2011,Standard Class,100.24,10,0.2,33.83
113292-10003590-8,CA-2013-113292,19/03/2013,21/03/2013,Second Class,871.8,3,0.2,87.18
149524-10003433-6,CA-2011-149524,15/01/2011,16/01/2011,First Class,61.96,4,0.5,-53.29
140872-10002432-4,CA-2014-140872,04/06/2014,11/06/2014,Standard Class,4.554,3,0.7,-3.49
140872-10003622-5,CA-2014-140872,04/06/2014,11/06/2014,Standard Class,5.2,2,0.2,0.59
140872-10003832-2,CA-2014-140872,04/06/2014,11/06/2014,Standard Class,205.992,1,0.2,-2.57
140872-10000809-1,CA-2014-140872,04/06/2014,11/06/2014,Standard Class,15.552,3,0.2,5.44
140872-10000441-5,CA-2014-140872,04/06/2014,11/06/2014,Standard Class,503.96,5,0.2,50.40
140872-10002287-2,CA-2014-140872,04/06/2014,11/06/2014,Standard Class,24.472,7,0.2,1.84
140872-10002824-2,CA-2014-140872,04/06/2014,11/06/2014,Standard Class,241.568,2,0.2,0.00
140872-10002942-1,CA-2014-140872,04/06/2014,11/06/2014,Standard Class,110.4,2,0.2,-4.14
113908-10001932-3,CA-2014-113908,04/06/2014,10/06/2014,Standard Class,384.768,2,0.4,-115.43
113908-10003173-7,CA-2014-113908,04/06/2014,10/06/2014,Standard Class,78.66,6,0,36.18
113908-10004156-4,CA-2014-113908,04/06/2014,10/06/2014,Standard Class,45.36,4,0,22.23
120621-10002945-9,CA-2012-120621,21/03/2012,26/03/2012,Standard Class,962.08,4,0.2,156.34
120621-10000948-1,CA-2012-120621,21/03/2012,26/03/2012,Standard Class,12.843,3,0.7,-9.85
120621-10002254-2,CA-2012-120621,21/03/2012,26/03/2012,Standard Class,295.456,14,0.2,96.02
148866-10004782-3,US-2014-148866,20/09/2014,25/09/2014,Standard Class,32.4,5,0,15.55
149594-10000222-1,CA-2011-149594,15/09/2011,19/09/2011,Standard Class,103.936,4,0.2,16.89
113845-10004695-2,CA-2013-113845,21/11/2013,26/11/2013,Standard Class,289.568,2,0.2,10.86
113845-10003327-3,CA-2013-113845,21/11/2013,26/11/2013,Standard Class,39.72,5,0.2,4.47
113845-10003357-2,CA-2013-113845,21/11/2013,26/11/2013,Standard Class,244.768,4,0.2,24.48
111262-10002167-2,CA-2014-111262,29/10/2014,02/11/2014,Second Class,24,2,0.2,-2.70
111262-10001937-1,CA-2014-111262,29/10/2014,02/11/2014,Second Class,15.552,3,0.2,5.44
111262-10004510-2,CA-2014-111262,29/10/2014,02/11/2014,Second Class,26.176,2,0.2,-3.27
103135-10001487-2,CA-2012-103135,24/07/2012,28/07/2012,Standard Class,20.94,3,0,6.07
103135-10000069-1,CA-2012-103135,24/07/2012,28/07/2012,Standard Class,135.09,9,0,62.14
103135-10003289-2,CA-2012-103135,24/07/2012,28/07/2012,Standard Class,279.86,14,0,64.37
103135-10000069-9,CA-2012-103135,24/07/2012,28/07/2012,Standard Class,90.06,6,0,41.43
129147-10001299-5,CA-2011-129147,02/11/2011,06/11/2011,Standard Class,539.964,6,0.4,-107.99
129147-10001552-5,CA-2011-129147,02/11/2011,06/11/2011,Standard Class,50.232,7,0.4,-10.05
129147-10001098-1,CA-2011-129147,02/11/2011,06/11/2011,Standard Class,19.242,3,0.7,-13.47
128265-10000142-1,CA-2014-128265,18/11/2014,23/11/2014,Second Class,1247.64,3,0,349.34
152331-10001547-5,CA-2013-152331,27/06/2013,01/07/2013,Standard Class,5.304,3,0.2,0.46
128909-10001593-1,US-2013-128909,10/10/2013,12/10/2013,Second Class,19.136,4,0.2,5.98
128909-10004071-3,US-2013-128909,10/10/2013,12/10/2013,Second Class,332.832,4,0.2,-24.96
102197-10001970-2,CA-2014-102197,21/12/2014,27/12/2014,Standard Class,279.9,5,0,137.15
102197-10001524-5,CA-2014-102197,21/12/2014,27/12/2014,Standard Class,50.352,3,0.2,17.62
102197-10004156-3,CA-2014-102197,21/12/2014,27/12/2014,Standard Class,34.02,3,0,16.67
167640-10003158-2,CA-2014-167640,07/03/2014,11/03/2014,Standard Class,23.88,6,0,8.12
167640-10004559-1,CA-2014-167640,07/03/2014,11/03/2014,Standard Class,11.52,4,0,5.64
167640-10001033-2,CA-2014-167640,07/03/2014,11/03/2014,Standard Class,286.93,7,0,140.60
167640-10001336-2,CA-2014-167640,07/03/2014,11/03/2014,Standard Class,206.384,2,0.2,23.22
116652-10002961-2,US-2014-116652,16/09/2014,20/09/2014,Standard Class,218.352,3,0.2,0.00
116652-10001488-5,US-2014-116652,16/09/2014,20/09/2014,Standard Class,529.9,5,0,105.98
116652-10001915-9,US-2014-116652,16/09/2014,20/09/2014,Standard Class,99.3,10,0,41.71
116652-10001205-1,US-2014-116652,16/09/2014,20/09/2014,Standard Class,108.96,2,0,30.51
116652-10004528-2,US-2014-116652,16/09/2014,20/09/2014,Standard Class,2.688,1,0.2,0.84
138289-10004995-5,CA-2014-138289,17/01/2014,19/01/2014,Second Class,5443.96,4,0,2504.22
138289-10004626-3,CA-2014-138289,17/01/2014,19/01/2014,Second Class,302.67,3,0,72.64
138289-10001260-5,CA-2014-138289,17/01/2014,19/01/2014,Second Class,56.07,7,0,25.23
129308-10002945-1,CA-2013-129308,08/07/2013,14/07/2013,Standard Class,10.08,2,0.2,3.28
129308-10002310-5,CA-2013-129308,08/07/2013,14/07/2013,Standard Class,59.994,1,0.4,-13.00
129308-10001525-5,CA-2013-129308,08/07/2013,14/07/2013,Standard Class,5.715,5,0.7,-4.76
129308-10001308-9,CA-2013-129308,08/07/2013,14/07/2013,Standard Class,9.42,5,0.7,-7.85
157791-10002095-1,CA-2013-157791,24/12/2013,29/12/2013,Second Class,1999.96,4,0,899.98
146864-10004946-2,CA-2011-146864,22/12/2011,26/12/2011,Standard Class,216.4,4,0,56.26
103744-10004425-6,CA-2011-103744,24/02/2011,28/02/2011,Standard Class,6.936,3,0.2,2.34
103744-10000320-4,CA-2011-103744,24/02/2011,28/02/2011,Standard Class,4.428,3,0.8,-6.86
107384-10001315-8,US-2014-107384,05/12/2014,09/12/2014,Standard Class,8.8,5,0,2.55
107384-10004595-1,US-2014-107384,05/12/2014,09/12/2014,Standard Class,142.8,1,0,29.99
107384-10001539-3,US-2014-107384,05/12/2014,09/12/2014,Standard Class,399.95,5,0,143.98
128209-10001359-2,CA-2011-128209,17/11/2011,22/11/2011,Standard Class,2152.776,3,0.2,726.56
128209-10002213-4,CA-2011-128209,17/11/2011,22/11/2011,Standard Class,4007.84,10,0.2,-50.10
169684-10003008-3,CA-2011-169684,20/10/2011,23/10/2011,First Class,328.59,3,0.4,-147.87
169684-10000934-9,CA-2011-169684,20/10/2011,23/10/2011,First Class,98.352,3,0.2,-24.59
109862-10004042-1,CA-2012-109862,25/10/2012,30/10/2012,Standard Class,158.99,1,0,41.34
109862-10002439-2,CA-2012-109862,25/10/2012,30/10/2012,Standard Class,291.1,5,0,75.69
107888-10001363-7,US-2014-107888,17/11/2014,20/11/2014,First Class,73.68,6,0,34.63
107888-10003394-1,US-2014-107888,17/11/2014,20/11/2014,First Class,139.92,2,0,23.79
107888-10003171-1,US-2014-107888,17/11/2014,20/11/2014,First Class,107.88,3,0.2,10.79
107888-10003123-3,US-2014-107888,17/11/2014,20/11/2014,First Class,33.29,1,0,7.99
154872-10003007-5,US-2014-154872,15/05/2014,19/05/2014,Standard Class,58.17,5,0.7,-46.54
154872-10000973-5,US-2014-154872,15/05/2014,19/05/2014,Standard Class,5.04,2,0.2,1.76
154872-10000483-2,US-2014-154872,15/05/2014,19/05/2014,Standard Class,24.784,1,0.2,7.75
113880-10000863-6,CA-2011-113880,01/03/2011,05/03/2011,Standard Class,634.116,6,0.3,-172.12
113880-10003036-1,CA-2011-113880,01/03/2011,05/03/2011,Standard Class,17.472,3,0.2,5.68
164966-10002304-1,US-2012-164966,30/07/2012,01/08/2012,First Class,155.88,6,0,38.97
126739-10000422-3,CA-2012-126739,01/11/2012,03/11/2012,Second Class,327.564,4,0.1,21.84
161578-10002986-1,CA-2014-161578,17/12/2014,22/12/2014,Second Class,13.36,2,0,6.41
161578-10002289-1,CA-2014-161578,17/12/2014,22/12/2014,Second Class,158.9,5,0,7.95
137092-10001606-3,CA-2011-137092,20/10/2011,22/10/2011,Second Class,319.968,4,0.2,71.99
137092-10003805-5,CA-2011-137092,20/10/2011,22/10/2011,Second Class,505.32,3,0.2,31.58
137092-10002109-3,CA-2011-137092,20/10/2011,22/10/2011,Second Class,3.808,1,0.2,1.24
137092-10000632-8,CA-2011-137092,20/10/2011,22/10/2011,Second Class,8.682,1,0.8,-14.76
137092-10003510-2,CA-2011-137092,20/10/2011,22/10/2011,Second Class,24.424,1,0.2,7.94
166947-10004997-1,CA-2012-166947,05/06/2012,10/06/2012,Standard Class,1522.638,9,0.1,169.18
160941-10003001-4,CA-2013-160941,22/07/2013,27/07/2013,Standard Class,419.9,5,0,197.35
160941-10003766-3,CA-2013-160941,22/07/2013,27/07/2013,Standard Class,3.15,1,0,1.51
144680-10003040-3,CA-2014-144680,01/04/2014,03/04/2014,First Class,33.62,5,0.8,-90.77
166086-10001078-1,CA-2011-166086,07/05/2011,12/05/2011,Standard Class,16.14,3,0,7.91
166086-10003469-1,CA-2011-166086,07/05/2011,12/05/2011,Standard Class,194.25,2,0.3,-38.85
166086-10002578-8,CA-2011-166086,07/05/2011,12/05/2011,Standard Class,8.64,3,0,2.51
166086-10004675-8,CA-2011-166086,07/05/2011,12/05/2011,Standard Class,872.32,4,0,244.25
131282-10004632-2,CA-2014-131282,06/02/2014,09/02/2014,Second Class,243.992,4,0.8,-426.99
131282-10003087-7,CA-2014-131282,06/02/2014,09/02/2014,Second Class,7.12,5,0.2,0.71
100678-10001868-2,CA-2011-100678,18/04/2011,22/04/2011,Standard Class,2.688,2,0.2,1.01
100678-10002602-3,CA-2011-100678,18/04/2011,22/04/2011,Standard Class,317.058,3,0.3,-18.12
100678-10000056-1,CA-2011-100678,18/04/2011,22/04/2011,Standard Class,149.352,3,0.2,50.41
100678-10000474-2,CA-2011-100678,18/04/2011,22/04/2011,Standard Class,227.976,3,0.2,28.50
161543-10003971-1,CA-2013-161543,11/05/2013,17/05/2013,Standard Class,11.96,2,0,5.86
160535-10000689-5,CA-2013-160535,26/11/2013,01/12/2013,Standard Class,563.4,4,0,67.61
160535-10004255-3,CA-2013-160535,26/11/2013,01/12/2013,Standard Class,319.92,8,0,118.37
123085-10000990-1,CA-2014-123085,04/03/2014,09/03/2014,Standard Class,1049.44,8,0,440.76
123085-10003968-1,CA-2014-123085,04/03/2014,09/03/2014,Standard Class,170.352,3,0.2,-17.04
153752-10001615-1,CA-2012-153752,06/12/2012,11/12/2012,Second Class,173.94,6,0,50.44
103660-10000895-1,CA-2011-103660,25/08/2011,30/08/2011,Standard Class,1007.944,7,0.2,75.60
169887-10003001-6,CA-2013-169887,23/10/2013,23/10/2013,Same Day,6.68,1,0,3.21
169887-10002766-8,CA-2013-169887,23/10/2013,23/10/2013,Same Day,8.34,3,0,2.25
169887-10003095-1,CA-2013-169887,23/10/2013,23/10/2013,Same Day,101.94,3,0,30.58
148516-10003610-1,CA-2013-148516,08/08/2013,12/08/2013,Standard Class,179.97,3,0,86.39
104731-10003727-1,CA-2014-104731,22/07/2014,28/07/2014,Standard Class,101.94,6,0,29.56
104731-10002660-2,CA-2014-104731,22/07/2014,28/07/2014,Standard Class,271.96,4,0,67.99
104731-10003274-8,CA-2014-104731,22/07/2014,28/07/2014,Standard Class,8.8,5,0,3.87
104731-10003829-1,CA-2014-104731,22/07/2014,28/07/2014,Standard Class,19.68,6,0,5.71
104731-10003441-3,CA-2014-104731,22/07/2014,28/07/2014,Standard Class,302.94,3,0,69.68
